surf_id,surf_scores,surf_actives,icm_id,icm_scores,icm_actives,vina_id,vina_scores,vina_actives,minr_id,minr_scores,minr_actives,maxz_id,maxz_scores,maxz_actives
decoy260,9.98,0,decoy260,-348.764202,0,decoy260,10.5,0,decoy260,628,0,decoy260,0.5753534179744036,0
decoy2600,6.86,0,decoy2600,15.595283,0,decoy2600,8.6,0,decoy2600,2673,0,decoy2600,-0.5505665155204995,0
decoy2601,7.13,0,decoy2601,16.472853,0,decoy2601,10.6,0,decoy2601,2544,0,decoy2601,-0.45313113666036386,0
decoy2602,4.25,0,decoy2602,20.496722,0,decoy2602,9.5,0,decoy2602,2180,0,decoy2602,-0.2570847393019887,0
decoy2603,5.8,0,decoy2603,26.960898,0,decoy2603,9.5,0,decoy2603,1155,0,decoy2603,0.27937078292592504,0
decoy2604,3.12,0,decoy2604,10.247726,0,decoy2604,9.7,0,decoy2604,3026,0,decoy2604,-1.107638700316014,0
decoy2605,4.82,0,decoy2605,17.036054,0,decoy2605,11.3,0,decoy2605,2609,0,decoy2605,-0.5442821267489624,0
decoy2606,6.97,0,decoy2606,15.109308,0,decoy2606,11.4,0,decoy2606,2624,0,decoy2606,-0.5108706204293333,0
decoy2607,9.12,0,decoy2607,13.934154,0,decoy2607,9.2,0,decoy2607,1166,0,decoy2607,0.2650036927161928,0
decoy2608,8.11,0,decoy2608,20.821839,0,decoy2608,9.1,0,decoy2608,1893,0,decoy2608,-0.09947679857542648,0
decoy2609,8.03,0,decoy2609,12.38204,0,decoy2609,10.8,0,decoy2609,1948,0,decoy2609,-0.1283465404599112,0
decoy261,7.98,0,decoy261,15.950725,0,decoy261,10.8,0,decoy261,1976,0,decoy261,-0.14639012913771376,0
decoy2610,8.72,0,decoy2610,22.79786,0,decoy2610,10.5,0,decoy2610,1447,0,decoy2610,0.12065498329376978,0
decoy2611,10.54,0,decoy2611,19.451402,0,decoy2611,10,0,decoy2611,410,0,decoy2611,0.7774416111657961,0
decoy2612,7.44,0,decoy2612,26.840256,0,decoy2612,10.3,0,decoy2612,1179,0,decoy2612,0.2693588236116025,0
decoy2613,9.31,0,decoy2613,19.359443,0,decoy2613,10.1,0,decoy2613,1016,0,decoy2613,0.3335693296918444,0
decoy2614,10.35,0,decoy2614,19.190869,0,decoy2614,9.2,0,decoy2614,471,0,decoy2614,0.7088759741901451,0
decoy2615,10.7,0,decoy2615,16.340561,0,decoy2615,9.4,0,decoy2615,362,0,decoy2615,0.8351810949347656,0
decoy2616,8.4,0,decoy2616,27.825046,0,decoy2616,9.1,0,decoy2616,998,0,decoy2616,0.3510855639934899,0
decoy2617,7.33,0,decoy2617,21.013029,0,decoy2617,11.5,0,decoy2617,2112,0,decoy2617,-0.21423693606845548,0
decoy2618,6.51,0,decoy2618,11.593561,0,decoy2618,10.1,0,decoy2618,2786,0,decoy2618,-0.6768716362651203,0
decoy2619,7.38,0,decoy2619,28.753057,0,decoy2619,11.1,0,decoy2619,866,0,decoy2619,0.4281002717672645,0
decoy262,8.91,0,decoy262,26.604147,0,decoy262,10.5,0,decoy262,1218,0,decoy262,0.24976437307410015,0
decoy2620,8.5,0,decoy2620,29.859947,0,decoy2620,9.3,0,decoy2620,719,0,decoy2620,0.5199599694300223,0
decoy2621,8.83,0,decoy2621,29.440441,0,decoy2621,9.2,0,decoy2621,775,0,decoy2621,0.48514558468744384,0
decoy2622,6.96,0,decoy2622,27.234713,0,decoy2622,9.8,0,decoy2622,1113,0,decoy2622,0.30209441681504495,0
decoy2623,7.98,0,decoy2623,23.673408,0,decoy2623,10.4,0,decoy2623,1710,0,decoy2623,0.00654526506115083,0
decoy2624,7.33,0,decoy2624,24.854294,0,decoy2624,9.9,0,decoy2624,1510,0,decoy2624,0.10454581699872688,0
decoy2625,6.43,0,decoy2625,28.224929,0,decoy2625,10.5,0,decoy2625,950,0,decoy2625,0.38427145552785785,0
decoy2626,8.31,0,decoy2626,20.288034,0,decoy2626,9.6,0,decoy2626,1747,0,decoy2626,-0.02730244386421435,0
decoy2627,7.86,0,decoy2627,27.302844,0,decoy2627,8.9,0,decoy2627,1096,0,decoy2627,0.3077485405865683,0
decoy2628,5.03,0,decoy2628,13.895629,0,decoy2628,9.7,0,decoy2628,2854,0,decoy2628,-0.8049028668699919,0
decoy2629,5.99,0,decoy2629,10.136087,0,decoy2629,9.3,0,decoy2629,2921,0,decoy2629,-0.8645249585142707,0
decoy263,5.96,0,decoy263,19.519361,0,decoy263,10.2,0,decoy263,2307,0,decoy263,-0.33819495437970243,0
decoy2630,5.7,0,decoy2630,1.921807,0,decoy2630,9.3,0,decoy2630,2975,0,decoy2630,-0.9691777728455278,0
decoy2631,7.78,0,decoy2631,14.210206,0,decoy2631,9.7,0,decoy2631,2131,0,decoy2631,-0.21856448384892557,0
decoy2632,7.11,0,decoy2632,27.586522,0,decoy2632,9.4,0,decoy2632,1052,0,decoy2632,0.33129069501345415,0
decoy2633,9.18,0,decoy2633,21.121846,0,decoy2633,11.7,0,decoy2633,1118,0,decoy2633,0.28665599912955647,0
decoy2634,8.69,0,decoy2634,13.84445,0,decoy2634,11.4,0,decoy2634,1461,0,decoy2634,0.1098288300870876,0
decoy2635,6.8,0,decoy2635,29.683498,0,decoy2635,8.8,0,decoy2635,743,0,decoy2635,0.5053166428186194,0
decoy2636,8.1,0,decoy2636,27.581759,0,decoy2636,9.7,0,decoy2636,1053,0,decoy2636,0.33089541839159703,0
decoy2637,6.64,0,decoy2637,16.423982,0,decoy2637,11.7,0,decoy2637,2657,0,decoy2637,-0.5950773718662186,0
decoy2638,9.31,0,decoy2638,26.012373,0,decoy2638,10.7,0,decoy2638,1017,0,decoy2638,0.3335693296918444,0
decoy2639,8.95,0,decoy2639,26.446974,0,decoy2639,9.3,0,decoy2639,1243,0,decoy2639,0.23672074248682531,0
decoy264,7.26,0,decoy264,26.450231,0,decoy264,8.3,0,decoy264,1241,0,decoy264,0.2369910376699848,0
decoy2640,7.59,0,decoy2640,32.714923,0,decoy2640,10.6,0,decoy2640,408,0,decoy2640,0.7568915815996415,0
decoy2641,8.37,0,decoy2641,37.147726,0,decoy2641,11.2,0,decoy2641,156,0,decoy2641,1.1247654835940275,0
decoy2642,7.28,0,decoy2642,28.229389,0,decoy2642,10.6,0,decoy2642,948,0,decoy2642,0.3846415864817702,0
decoy2643,7.86,0,decoy2643,15.220889,0,decoy2643,9.5,0,decoy2643,2068,0,decoy2643,-0.18969474196444083,0
decoy2644,7.41,0,decoy2644,29.16973,0,decoy2644,9.4,0,decoy2644,813,0,decoy2644,0.46267954866400635,0
decoy2645,9.26,0,decoy2645,26.429791,0,decoy2645,10.6,0,decoy2645,1047,0,decoy2645,0.3155257410140412,0
decoy2646,9.04,0,decoy2646,23.733747,0,decoy2646,10.1,0,decoy2646,1222,0,decoy2646,0.23613395083170804,0
decoy2647,11.91,0,decoy2647,24.403814,0,decoy2647,10.7,0,decoy2647,173,0,decoy2647,1.271835940937597,0
decoy2648,8.96,0,decoy2648,16.614213,0,decoy2648,10.6,0,decoy2648,1267,0,decoy2648,0.20726420894722394,0
decoy2649,6.46,0,decoy2649,20.185979,0,decoy2649,10.8,0,decoy2649,2233,0,decoy2649,-0.28287299109829933,0
decoy265,-1.08,0,decoy265,18.989092,0,decoy265,11,0,decoy265,2370,0,decoy265,-0.3822014500747878,0
decoy2650,8.82,0,decoy2650,25.725329,0,decoy2650,10.7,0,decoy2650,1356,0,decoy2650,0.1768321433307745,0
decoy2651,8.64,0,decoy2651,27.171052,0,decoy2651,10.7,0,decoy2651,1122,0,decoy2651,0.29681125388746515,0
decoy2652,8.19,0,decoy2652,21.610387,0,decoy2652,10.2,0,decoy2652,1833,0,decoy2652,-0.07060705669094175,0
decoy2653,8.86,0,decoy2653,30.50505,0,decoy2653,11.8,0,decoy2653,629,0,decoy2653,0.5734964243093132,0
decoy2654,8.38,0,decoy2654,25.277699,0,decoy2654,10.5,0,decoy2654,1443,0,decoy2654,0.13968377586446773,0
decoy2655,7.44,0,decoy2655,29.985145,0,decoy2655,10.8,0,decoy2655,706,0,decoy2655,0.5303500266425566,0
decoy2656,8.89,0,decoy2656,37.016166,0,decoy2656,11.5,0,decoy2656,159,0,decoy2656,1.1138474503436482,0
decoy2657,7.34,0,decoy2657,23.725527,0,decoy2657,8.9,0,decoy2657,1700,0,decoy2657,0.010870568914727409,0
decoy2658,9.22,0,decoy2658,20.888954,0,decoy2658,10,0,decoy2658,1085,0,decoy2658,0.30109087007179913,0
decoy2659,7.5,0,decoy2659,30.588925,0,decoy2659,10.5,0,decoy2659,620,0,decoy2659,0.5804571269459472,0
decoy266,6.98,0,decoy266,23.216919999999998,0,decoy266,10.7,0,decoy266,1783,0,decoy266,-0.031338218994787,0
decoy2660,7.59,0,decoy2660,20.089981,0,decoy2660,10.7,0,decoy2660,2245,0,decoy2660,-0.28713012082457684,0
decoy2661,7.67,0,decoy2661,17.80842,0,decoy2661,9.2,0,decoy2661,2209,0,decoy2661,-0.25826037894009213,0
decoy2662,11.78,0,decoy2662,20.691313,0,decoy2662,10.6,0,decoy2662,190,0,decoy2662,1.224922610375309,0
decoy2663,8.54,0,decoy2663,10.384099,0,decoy2663,9.3,0,decoy2663,1575,0,decoy2663,0.05569806405367867,0
decoy2664,6.95,0,decoy2664,15.043946,0,decoy2664,10.8,0,decoy2664,2634,0,decoy2664,-0.5180880559004544,0
decoy2665,8.21,0,decoy2665,16.762507,0,decoy2665,11,0,decoy2665,1819,0,decoy2665,-0.06338962121982009,0
decoy2666,9.9,0,decoy2666,12.846072,0,decoy2666,10.9,0,decoy2666,672,0,decoy2666,0.546483676089919,0
decoy2667,9.33,0,decoy2667,23.635361,0,decoy2667,9.5,0,decoy2667,1008,0,decoy2667,0.3407867651629654,0
decoy2668,9.61,0,decoy2668,26.837812,0,decoy2668,9.2,0,decoy2668,830,0,decoy2668,0.4418308617586616,0
decoy2669,3.43,0,decoy2669,32.00724,0,decoy2669,9.9,0,decoy2669,464,0,decoy2669,0.6981616749051434,0
decoy267,8.51,0,decoy267,30.496043,0,decoy267,11.7,0,decoy267,630,0,decoy267,0.5727489423582174,0
decoy2670,4.78,0,decoy2670,21.072661,0,decoy2670,10.5,0,decoy2670,2100,0,decoy2670,-0.20928813583444342,0
decoy2671,3.12,0,decoy2671,24.251924,0,decoy2671,10.5,0,decoy2671,1608,0,decoy2671,0.05455573118973457,0
decoy2672,8.8,0,decoy2672,29.926431,0,decoy2672,11.1,0,decoy2672,715,0,decoy2672,0.5254774103134082,0
decoy2673,7.93,0,decoy2673,31.581045,0,decoy2673,11,0,decoy2673,516,0,decoy2673,0.6627921767206992,0
decoy2674,8.19,0,decoy2674,-6.210743,0,decoy2674,10.3,0,decoy2674,1834,0,decoy2674,-0.07060705669094175,0
decoy2675,7.65,0,decoy2675,17.376563,0,decoy2675,9.9,0,decoy2675,2227,0,decoy2675,-0.26547781441121315,0
decoy2676,5.73,0,decoy2676,10.506614,0,decoy2676,10.6,0,decoy2676,2972,0,decoy2676,-0.9583516196388459,0
decoy2677,5.53,0,decoy2677,23.067915,0,decoy2677,10,0,decoy2677,1809,0,decoy2677,-0.043703995404583036,0
decoy2678,8.36,0,decoy2678,19.085059,0,decoy2678,10.5,0,decoy2678,1713,0,decoy2678,-0.009258855186411796,0
decoy2679,10.09,0,decoy2679,18.393727,0,decoy2679,10.5,0,decoy2679,574,0,decoy2679,0.61504931306557,0
decoy268,9.65,0,decoy268,31.170635,0,decoy268,10.3,0,decoy268,563,0,decoy268,0.6287326599504941,0
decoy2680,8.95,0,decoy2680,26.026256,0,decoy2680,9.5,0,decoy2680,1272,0,decoy2680,0.2036554912116628,0
decoy2681,9.87,0,decoy2681,23.418595,0,decoy2681,9.3,0,decoy2681,687,0,decoy2681,0.5356575228832368,0
decoy2682,8.99,0,decoy2682,23.146285,0,decoy2682,11,0,decoy2682,1247,0,decoy2682,0.21809036215390548,0
decoy2683,7.56,0,decoy2683,28.201744,0,decoy2683,10.6,0,decoy2683,954,0,decoy2683,0.3823473554905363,0
decoy2684,8.47,0,decoy2684,38.407865,0,decoy2684,11.3,0,decoy2684,125,0,decoy2684,1.2293431629958202,0
decoy2685,10.52,0,decoy2685,33.925286,0,decoy2685,11.9,0,decoy2685,315,0,decoy2685,0.8573384003821661,0
decoy2686,6.92,0,decoy2686,23.603328,0,decoy2686,11.9,0,decoy2686,1725,0,decoy2686,7.293957225482433e-4,0
decoy2687,10.85,0,decoy2687,12.413254,0,decoy2687,11.2,0,decoy2687,335,0,decoy2687,0.8893118609681745,0
decoy2688,2.66,0,decoy2688,-10.02706,0,decoy2688,11.5,0,decoy2688,3146,0,decoy2688,-2.0662279644559463,0
decoy2689,9.95,0,decoy2689,6.218278,0,decoy2689,9.3,0,decoy2689,642,0,decoy2689,0.5645272647677215,0
decoy269,7.37,0,decoy269,12.207856,0,decoy269,10,0,decoy269,2395,0,decoy269,-0.3665219110069097,0
decoy2690,9.14,0,decoy2690,11.788309,0,decoy2690,9.3,0,decoy2690,1151,0,decoy2690,0.2722211281873144,0
decoy2691,9.98,0,decoy2691,23.445627000000002,0,decoy2691,9.9,0,decoy2691,629,0,decoy2691,0.5753534179744036,0
decoy2692,12.55,0,decoy2692,41.07934,0,decoy2692,9.2,0,decoy2692,67,0,decoy2692,1.5027938760134747,0
decoy2693,7.27,0,decoy2693,22.536443,0,decoy2693,9.9,0,decoy2693,1890,0,decoy2693,-0.08781032687042094,0
decoy2694,9.55,0,decoy2694,24.42394,0,decoy2694,10.7,0,decoy2694,873,0,decoy2694,0.4201785553452985,0
decoy2695,8.61,0,decoy2695,17.387586,0,decoy2695,9.5,0,decoy2695,1517,0,decoy2695,0.08095908820260289,0
decoy2696,7.83,0,decoy2696,10.29398,0,decoy2696,10.8,0,decoy2696,2098,0,decoy2696,-0.20052089517112268,0
decoy2697,9.64,0,decoy2697,21.908301,0,decoy2697,10.8,0,decoy2697,807,0,decoy2697,0.4526570149653438,0
decoy2698,7.62,0,decoy2698,30.449493,0,decoy2698,10.4,0,decoy2698,639,0,decoy2698,0.5688858042630125,0
decoy2699,13.69,0,decoy2699,32.769194,0,decoy2699,11.1,0,decoy2699,45,0,decoy2699,1.9141876978673813,0
decoy27,8.37,0,decoy27,25.330829,0,decoy27,9.4,0,decoy27,1427,0,decoy27,0.1440929816001981,0
decoy270,7.9,0,decoy270,32.215469,0,decoy270,10.8,0,decoy270,437,0,decoy270,0.7154423920356785,0
decoy2700,10.81,0,decoy2700,35.912545,0,decoy2700,9.5,0,decoy2700,207,0,decoy2700,1.0222590437320878,0
decoy2701,7.85,0,decoy2701,32.717045,0,decoy2701,10.3,0,decoy2701,407,0,decoy2701,0.7570676842642607,0
decoy2702,10.83,0,decoy2702,27.650748,0,decoy2702,9.3,0,decoy2702,340,0,decoy2702,0.8820944254970535,0
decoy2703,8.1,0,decoy2703,26.554196,0,decoy2703,11.2,0,decoy2703,1225,0,decoy2703,0.2456189893792864,0
decoy2704,7.63,0,decoy2704,23.380356,0,decoy2704,10.9,0,decoy2704,1760,0,decoy2704,-0.01777482828097572,0
decoy2705,8.61,0,decoy2705,25.990386,0,decoy2705,10.2,0,decoy2705,1313,0,decoy2705,0.19882895953057558,0
decoy2706,8.58,0,decoy2706,26.670367,0,decoy2706,9.9,0,decoy2706,1209,0,decoy2706,0.2552599048606622,0
decoy2707,6.06,0,decoy2707,28.456226,0,decoy2707,8.9,0,decoy2707,904,0,decoy2707,0.4034665629823502,0
decoy2708,7.86,0,decoy2708,21.934279,0,decoy2708,9.3,0,decoy2708,1985,0,decoy2708,-0.13778331694477047,0
decoy2709,8.3,0,decoy2709,26.829999,0,decoy2709,8.1,0,decoy2709,1183,0,decoy2709,0.2685076054066076,0
decoy271,8.05,0,decoy271,28.405724,0,decoy271,10.3,0,decoy271,917,0,decoy271,0.39927545234681755,0
decoy2710,7.39,0,decoy2710,38.136452,0,decoy2710,9.1,0,decoy2710,131,0,decoy2710,1.2068188686921926,0
decoy2711,7.55,0,decoy2711,31.980182,0,decoy2711,9,0,decoy2711,467,0,decoy2711,0.6959161584587402,0
decoy2712,7.24,0,decoy2712,23.621785,0,decoy2712,8.9,0,decoy2712,1721,0,decoy2712,0.002261123753121591,0
decoy2713,9.9,0,decoy2713,22.525236,0,decoy2713,8.9,0,decoy2713,673,0,decoy2713,0.546483676089919,0
decoy2714,7.89,0,decoy2714,31.540759,0,decoy2714,9.6,0,decoy2714,520,0,decoy2714,0.659448881741034,0
decoy2715,7.42,0,decoy2715,33.362992,0,decoy2715,9.7,0,decoy2715,365,0,decoy2715,0.8106741818621841,0
decoy2716,10.08,0,decoy2716,30.215087,0,decoy2716,9.9,0,decoy2716,579,0,decoy2716,0.6114405953300095,0
decoy2717,8.52,0,decoy2717,26.65468,0,decoy2717,9.2,0,decoy2717,1210,0,decoy2717,0.2539580563687292,0
decoy2718,10.1,0,decoy2718,26.837319,0,decoy2718,8.9,0,decoy2718,571,0,decoy2718,0.6186580308011305,0
decoy2719,7.08,0,decoy2719,22.506095,0,decoy2719,8.9,0,decoy2719,1898,0,decoy2719,-0.09032887713708644,0
decoy272,7.54,0,decoy272,12.932448,0,decoy272,10.1,0,decoy272,2301,0,decoy272,-0.3051737095023797,0
decoy2720,6.87,0,decoy2720,21.036251,0,decoy2720,8.7,0,decoy2720,2107,0,decoy2720,-0.2123097654380183,0
decoy2721,9.83,0,decoy2721,23.657233,0,decoy2721,10.9,0,decoy2721,714,0,decoy2721,0.5212226519409947,0
decoy2722,6.94,0,decoy2722,18.155902,0,decoy2722,9.4,0,decoy2722,2484,0,decoy2722,-0.4513470575837842,0
decoy2723,10.45,0,decoy2723,25.696395,0,decoy2723,10,0,decoy2723,437,0,decoy2723,0.7449631515457509,0
decoy2724,8.29,0,decoy2724,33.723788,0,decoy2724,9.5,0,decoy2724,325,0,decoy2724,0.8406162822316269,0
decoy2725,7.72,0,decoy2725,21.040796,0,decoy2725,10.5,0,decoy2725,2106,0,decoy2725,-0.21193258041884092,0
decoy2726,7.04,0,decoy2726,6.844593,0,decoy2726,9.8,0,decoy2726,2591,0,decoy2726,-0.4856095962804091,0
decoy2727,7.47,0,decoy2727,23.13058,0,decoy2727,9.7,0,decoy2727,1800,0,decoy2727,-0.038503489524110146,0
decoy2728,7.87,0,decoy2728,34.289506,0,decoy2728,8.9,0,decoy2728,293,0,decoy2728,0.8875646550982896,0
decoy2729,11.46,0,decoy2729,23.551166,0,decoy2729,9,0,decoy2729,229,0,decoy2729,1.1094436428373708,0
decoy273,7.09,0,decoy273,26.287496,0,decoy273,10.5,0,decoy273,1272,0,decoy273,0.22348582224736044,0
decoy2730,9.45,0,decoy2730,27.801371,0,decoy2730,9,0,decoy2730,929,0,decoy2730,0.3840913779896922,0
decoy2731,7.92,0,decoy2731,24.068073,0,decoy2731,9.2,0,decoy2731,1638,0,decoy2731,0.039298119977242134,0
decoy2732,9.34,0,decoy2732,16.549019,0,decoy2732,9.8,0,decoy2732,1002,0,decoy2732,0.3443954828985259,0
decoy2733,7.47,0,decoy2733,23.892477,0,decoy2733,10.1,0,decoy2733,1665,0,decoy2733,0.02472558298549995,0
decoy2734,6.77,0,decoy2734,28.641444,0,decoy2734,10.9,0,decoy2734,884,0,decoy2734,0.4188376201621066,0
decoy2735,7.95,0,decoy2735,28.812006,0,decoy2735,9.5,0,decoy2735,855,0,decoy2735,0.4329923905121462,0
decoy2736,7.63,0,decoy2736,23.566504,0,decoy2736,9,0,decoy2736,1729,0,decoy2736,-0.00232659132831829,0
decoy2737,7.86,0,decoy2737,20.849785,0,decoy2737,9.4,0,decoy2737,2070,0,decoy2737,-0.18969474196444083,0
decoy2738,9.12,0,decoy2738,16.405862,0,decoy2738,9.3,0,decoy2738,1167,0,decoy2738,0.2650036927161928,0
decoy2739,9.36,0,decoy2739,25.942786,0,decoy2739,9.2,0,decoy2739,986,0,decoy2739,0.3516129183696469,0
decoy274,7.51,0,decoy274,34.980329,0,decoy274,8.5,0,decoy274,255,0,decoy274,0.9448953672001957,0
decoy2740,9.52,0,decoy2740,22.856342,0,decoy2740,9.7,0,decoy2740,886,0,decoy2740,0.4093524021386164,0
decoy2741,8.96,0,decoy2741,26.418908,0,decoy2741,10,0,decoy2741,1251,0,decoy2741,0.23439157312527792,0
decoy2742,7.59,0,decoy2742,16.313538,0,decoy2742,9.3,0,decoy2742,2270,0,decoy2742,-0.28713012082457684,0
decoy2743,5.67,0,decoy2743,26.299732,0,decoy2743,8.7,0,decoy2743,1268,0,decoy2743,0.2245012756895284,0
decoy2744,9.16,0,decoy2744,24.266673,0,decoy2744,9.1,0,decoy2744,1137,0,decoy2744,0.27943856365843545,0
decoy2745,8.02,0,decoy2745,14.249124,0,decoy2745,9.1,0,decoy2745,1957,0,decoy2745,-0.13195525819547171,0
decoy2746,7.67,0,decoy2746,21.243876,0,decoy2746,8.9,0,decoy2746,2074,0,decoy2746,-0.1950791736653669,0
decoy2747,8.69,0,decoy2747,20.585804,0,decoy2747,9.1,0,decoy2747,1462,0,decoy2747,0.1098288300870876,0
decoy2748,10.39,0,decoy2748,18.312935,0,decoy2748,12.7,0,decoy2748,457,0,decoy2748,0.7233108451323879,0
decoy2749,6.54,0,decoy2749,10.721946,0,decoy2749,9.4,0,decoy2749,2778,0,decoy2749,-0.6660454830584385,0
decoy275,7.6,0,decoy275,39.993289,0,decoy275,9.4,0,decoy275,86,0,decoy275,1.3609159202772843,0
decoy2750,6.79,0,decoy2750,31.697709,0,decoy2750,11.4,0,decoy2750,500,0,decoy2750,0.672474005780613,0
decoy2751,12.79,0,decoy2751,36.97706,0,decoy2751,10.8,0,decoy2751,89,0,decoy2751,1.5894031016669283,0
decoy2752,6.37,0,decoy2752,25.171849,0,decoy2752,10.8,0,decoy2752,1455,0,decoy2752,0.13089938988428665,0
decoy2753,1.16,0,decoy2753,34.105657,0,decoy2753,10.1,0,decoy2753,301,0,decoy2753,0.8723072098638033,0
decoy2754,9.55,0,decoy2754,22.53697,0,decoy2754,10.2,0,decoy2754,874,0,decoy2754,0.4201785553452985,0
decoy2755,7.39,0,decoy2755,19.171444,0,decoy2755,9.3,0,decoy2755,2348,0,decoy2755,-0.35930447553578865,0
decoy2756,6.34,0,decoy2756,26.326332,0,decoy2756,10,0,decoy2756,1262,0,decoy2756,0.22670878317250281,0
decoy2757,8.29,0,decoy2757,38.452816,0,decoy2757,11.9,0,decoy2757,123,0,decoy2757,1.233073601675037,0
decoy2758,6.46,0,decoy2758,22.274254,0,decoy2758,9.3,0,decoy2758,1935,0,decoy2758,-0.10956913060927552,0
decoy2759,9.5,0,decoy2759,22.184151,0,decoy2759,8.8,0,decoy2759,894,0,decoy2759,0.4021349666674954,0
decoy276,5.42,0,decoy276,20.432681,0,decoy276,10.2,0,decoy276,2191,0,decoy276,-0.2623994380507539,0
decoy2760,12.32,0,decoy2760,24.056636,0,decoy2760,12.4,0,decoy2760,131,0,decoy2760,1.419793368095581,0
decoy2761,11.58,0,decoy2761,10.022931,0,decoy2761,10.9,0,decoy2761,217,0,decoy2761,1.1527482556640976,0
decoy2762,13.18,0,decoy2762,25.480779,0,decoy2762,10.6,0,decoy2762,63,0,decoy2762,1.7301430933537914,0
decoy2763,7.1,0,decoy2763,29.423439,0,decoy2763,10,0,decoy2763,777,0,decoy2763,0.4837346056564088,0
decoy2764,7.64,0,decoy2764,31.329085,0,decoy2764,10.2,0,decoy2764,539,0,decoy2764,0.6418822674947522,0
decoy2765,7.92,0,decoy2765,32.145875,0,decoy2765,11.6,0,decoy2765,447,0,decoy2765,0.7096668553525916,0
decoy2766,7.27,0,decoy2766,23.510318,0,decoy2766,9.7,0,decoy2766,1737,0,decoy2766,-0.006989411457580829,0
decoy2767,6.12,0,decoy2767,15.152272,0,decoy2767,9.2,0,decoy2767,2763,0,decoy2767,-0.7006153170231046,0
decoy2768,7.6,0,decoy2768,33.610102,0,decoy2768,10.2,0,decoy2768,334,0,decoy2768,0.8311815944230023,0
decoy2769,8,0,decoy2769,28.15677,0,decoy2769,10.9,0,decoy2769,962,0,decoy2769,0.3786150080642474,0
decoy277,7.73,0,decoy277,19.942337,0,decoy277,11.2,0,decoy277,2169,0,decoy277,-0.23660807252672844,0
decoy2770,10.67,0,decoy2770,18.773665,0,decoy2770,10.8,0,decoy2770,373,0,decoy2770,0.824354941728084,0
decoy2771,7.77,0,decoy2771,20.345695,0,decoy2771,9.1,0,decoy2771,2140,0,decoy2771,-0.2221732015844864,0
decoy2772,8.25,0,decoy2772,27.234298,0,decoy2772,10.6,0,decoy2772,1114,0,decoy2772,0.30205997637875043,0
decoy2773,6.23,0,decoy2773,35.383571,0,decoy2773,10.5,0,decoy2773,233,0,decoy2773,0.9783600187960421,0
decoy2774,6.82,0,decoy2774,17.799126,0,decoy2774,10.5,0,decoy2774,2533,0,decoy2774,-0.48095554216068714,0
decoy2775,9.35,0,decoy2775,28.291763,0,decoy2775,9.9,0,decoy2775,934,0,decoy2775,0.3898179425623353,0
decoy2776,8.64,0,decoy2776,21.354087,0,decoy2776,9.9,0,decoy2776,1495,0,decoy2776,0.09178524140928505,0
decoy2777,8.53,0,decoy2777,24.326755,0,decoy2777,9.8,0,decoy2777,1582,0,decoy2777,0.060765881282157305,0
decoy2778,8.13,0,decoy2778,18.097824,0,decoy2778,10.3,0,decoy2778,1878,0,decoy2778,-0.09225936310430481,0
decoy2779,8.09,0,decoy2779,19.717326,0,decoy2779,9.9,0,decoy2779,1909,0,decoy2779,-0.1066942340465475,0
decoy278,7.55,0,decoy278,24.475064,0,decoy278,9.9,0,decoy278,1577,0,decoy278,0.07307389734578247,0
decoy2780,8.32,0,decoy2780,14.454749,0,decoy2780,10.4,0,decoy2780,1743,0,decoy2780,-0.023693726128653836,0
decoy2781,10.6,0,decoy2781,16.252905,0,decoy2781,11.5,0,decoy2781,391,0,decoy2781,0.7990939175791598,0
decoy2782,12.32,0,decoy2782,33.41426,0,decoy2782,9.6,0,decoy2782,132,0,decoy2782,1.419793368095581,0
decoy2783,9.97,0,decoy2783,52.546666,0,decoy2783,13.8,0,decoy2783,4,0,decoy2783,2.40270816328844,0
decoy2784,9.17,0,decoy2784,31.871729,0,decoy2784,11.7,0,decoy2784,482,0,decoy2784,0.6869157521034391,0
decoy2785,11.17,0,decoy2785,19.59741,0,decoy2785,11.4,0,decoy2785,272,0,decoy2785,1.0047908285061133,0
decoy2786,10.11,0,decoy2786,37.543261,0,decoy2786,11.3,0,decoy2786,143,0,decoy2786,1.157590538942833,0
decoy2787,8.46,0,decoy2787,8.174893,0,decoy2787,9.3,0,decoy2787,1638,0,decoy2787,0.02682832216919459,0
decoy2788,8.82,0,decoy2788,23.76058,0,decoy2788,10.6,0,decoy2788,1386,0,decoy2788,0.15674216064937552,0
decoy2789,8.22,0,decoy2789,34.814013,0,decoy2789,10.9,0,decoy2789,264,0,decoy2789,0.9310929681574013,0
decoy279,7.51,0,decoy279,21.43749,0,decoy279,9.8,0,decoy279,2051,0,decoy279,-0.17901134081542047,0
decoy2790,10.95,0,decoy2790,31.225826,0,decoy2790,12.2,0,decoy2790,315,0,decoy2790,0.9253990383237802,0
decoy2791,9.31,0,decoy2791,13.414261,0,decoy2791,9.7,0,decoy2791,1018,0,decoy2791,0.3335693296918444,0
decoy2792,11.05,0,decoy2792,11.815335,0,decoy2792,10.7,0,decoy2792,295,0,decoy2792,0.9614862156793866,0
decoy2793,10.39,0,decoy2793,22.63207,0,decoy2793,9.8,0,decoy2793,458,0,decoy2793,0.7233108451323879,0
decoy2794,8.61,0,decoy2794,31.901117,0,decoy2794,10,0,decoy2794,477,0,decoy2794,0.6893546329271102,0
